Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link
Kühler,Radiator,Bosch,metro,4242005196494,Bosch Serie 2 KGN33NLEB Kühl- und Gefrierkombination Freistehend 282 l E Edelstahl,Bosch Serie 2 KGN33NLEB fridge-freezer combination freestanding 282 l E stainless steel,"https://prod-metro-markets.imgix.net/item_image/a086d09b-98d7-4f2f-9d5d-7e58756d592f?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",530.42,530.42,EUR,,,"Bosch Serie 2 KGN33NLEB. Nutzinhalt Gesamteinheit: 282 l. Türanschlag: Rechts, Display-Typ: LED. Klimakategorie: SN-T, Geräuschpegel: 42 dB. Nutzinhalt Kühlschrank: 193 l, Anti-Frost-Funktion (Kühlschrank), Multi-Luftfluss-System (Kühlschrank), Innenbeleuchtung Kühlfach. Nutzinhalt Gefrierfach: 89 l, Gefriervermögen: 11 kg/24h. Frischhaltebereich. Energieeffizienzklasse: E, Jährlicher Energieverbrauch: 237 kWh. Produktfarbe: Edelstahl","Bosch series 2 KGN33NLEB. Total net volume: 282 l. Door hinge: right, display type: LED. Climate category: SN-T, noise level: 42 dB. Net volume of refrigerator: 193 l, anti-frost function (refrigerator), multi-air flow system (refrigerator), interior lighting cooling compartment. Net volume freezer: 89 l, freezing capacity: 11 kg / 24h. Fresh keeping area. Energy efficiency class: E, annual energy consumption: 237 kWh. Product color: stainless steel",https://www.metro.de/marktplatz/product/a0971ae9-5933-4748-bbcb-17a7943fdce9#
Kühler,Radiator,Bosch,metro,4242005185290,Bosch Serie 4 KAN93VIFP Side-by-Side Kühlkombination Freistehend 580 l F Edelstahl,Bosch series 4 KAN93VIFP side-by-side refrigerator combination freestanding 580 l F stainless steel,"https://prod-metro-markets.imgix.net/item_image/cdd00173-7a39-4412-8b9d-e2346a1da047?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",1260.97,1260.97,EUR,,,"Bosch Serie 4 KAN93VIFP. Geräteplatzierung: Freistehend, Produktfarbe: Edelstahl, Produktdesign: Amerikanische Tür. Nutzinhalt Gesamteinheit: 580 l, Klimakategorie: SN-T, Lärmemissionsklasse: D. Nutzinhalt Kühlschrank: 372 l. Nutzinhalt Gefrierfach: 208 l, Gefrierschrankposition: Seitlich platziert, Gefriervermögen: 12 kg/24h. Kabellänge: 1,7 m","Bosch series 4 KAN93VIFP. Device placement: Freestanding, Color of product: Stainless steel, Product design: American door. Net capacity total unit: 580 l, climate category: SN-T, noise emission class: D. Net capacity refrigerator: 372 l. Net volume freezer compartment: 208 l, freezer position: placed on the side, freezing capacity: 12 kg / 24h. Cable length: 1.7 m",https://www.metro.de/marktplatz/product/a3908072-6bc4-4277-a902-06c398f26ffd#
Kühler,Radiator,Bosch,metro,4242005197002,Bosch KGV332WEA Kühl- und Gefrierkombination Freistehend 289 l E Weiß,Bosch KGV332WEA fridge-freezer combination freestanding 289 l E white,"https://prod-metro-markets.imgix.net/item_image/5063a1d8-7791-473a-8500-decab302f29d?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",436.44,436.44,EUR,,,"Bosch KGV332WEA. Nutzinhalt Gesamteinheit: 289 l. Türanschlag: Rechts, Display-Typ: LED. Klimakategorie: SN-T, Geräuschpegel: 39 dB. Nutzinhalt Kühlschrank: 195 l, Innenbeleuchtung Kühlfach, Kühlschrank - Anzahl der Regale: 4, Anzahl der Gemüsefächer: 1. Nutzinhalt Gefrierfach: 94 l, Gefriervermögen: 7 kg/24h. Frischhaltebereich. Energieeffizienzklasse: E, Jährlicher Energieverbrauch: 228 kWh. Produktfarbe: Weiß","Bosch KGV332WEA. Total net volume: 289 l. Door hinge: right, display type: LED. Climate category: SN-T, noise level: 39 dB. Net volume refrigerator: 195 l, interior lighting refrigerator compartment, refrigerator - number of shelves: 4, number of vegetable compartments: 1. Net volume freezer compartment: 94 l, freezing capacity: 7 kg / 24h. Fresh keeping area. Energy efficiency class: E, annual energy consumption: 228 kWh. Product color: white",https://www.metro.de/marktplatz/product/b123f7b1-17e7-44d1-bdaa-30cb5ea95017#
Kühler,Radiator,Bosch,metro,4242005196388,Bosch Serie 6 KGE36AICA Kühl- und Gefrierkombination Freistehend 308 l C Edelstahl,Bosch Series 6 KGE36AICA fridge-freezer combination freestanding 308 l C stainless steel,"https://prod-metro-markets.imgix.net/item_image/7bf9938e-2e30-408b-86a4-d56cee0bffe8?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",629.43,629.43,EUR,,,"Bosch Serie 6 KGE36AICA. Nutzinhalt Gesamteinheit: 308 l. Türanschlag: Rechts. Klimakategorie: SN-T, Geräuschpegel: 38 dB. Nutzinhalt Kühlschrank: 214 l, Innenbeleuchtung Kühlfach, Kühlschrank - Anzahl der Regale: 4, Anzahl der Gemüsefächer: 2. Nutzinhalt Gefrierfach: 94 l, Gefriervermögen: 14 kg/24h. Frischhaltebereich. Energieeffizienzklasse: C, Jährlicher Energieverbrauch: 149 kWh. Produktfarbe: Edelstahl","Bosch series 6 KGE36AICA. Total net capacity: 308 l. Door hinge: right. Climate category: SN-T, noise level: 38 dB. Net volume refrigerator: 214 l, interior lighting refrigerator compartment, refrigerator - number of shelves: 4, number of vegetable compartments: 2. Net volume freezer compartment: 94 l, freezing capacity: 14 kg / 24h. Fresh keeping area. Energy efficiency class: C, annual energy consumption: 149 kWh. Product color: stainless steel",https://www.metro.de/marktplatz/product/c17275b6-18db-43ea-8c74-e3d31758ebdf#
Kühler,Radiator,Bosch,metro,4242005192571,Bosch Serie 6 KAG93AIEP Side-by-Side Kühlkombination Freistehend 560 l E Edelstahl,Bosch series 6 KAG93AIEP side-by-side refrigerator combination freestanding 560 l E stainless steel,"https://prod-metro-markets.imgix.net/item_image/06ac4a4f-0773-42ea-9626-02f5a29ae7dc?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",1900.42,1900.42,EUR,,,"Bosch Serie 6 KAG93AIEP. Geräteplatzierung: Freistehend, Produktfarbe: Edelstahl, Produktdesign: Amerikanische Tür. Nutzinhalt Gesamteinheit: 560 l, Klimakategorie: SN-T, Lärmemissionsklasse: D. Nutzinhalt Kühlschrank: 369 l. Nutzinhalt Gefrierfach: 191 l, Gefrierschrankposition: Seitlich platziert, Gefriervermögen: 13 kg/24h. Kabellänge: 1,7 m","Bosch series 6 KAG93AIEP. Device placement: Freestanding, Color of product: Stainless steel, Product design: American door. Net capacity total unit: 560 l, climate category: SN-T, noise emission class: D. Net capacity refrigerator: 369 l. Net volume freezer compartment: 191 l, freezer position: placed on the side, freezing capacity: 13 kg / 24h. Cable length: 1.7 m",https://www.metro.de/marktplatz/product/c432dfa0-2dc4-41e5-9d0c-293f0f8e72d1#
Kühler,Radiator,Bosch,metro,4242005196449,Bosch Serie 8 KGF39PIDP Kühl- und Gefrierkombination Freistehend 345 l D Edelstahl,Bosch Series 8 KGF39PIDP Fridge-Freezer Combination Freestanding 345 L D Stainless Steel,"https://prod-metro-markets.imgix.net/item_image/ebbd714a-f39b-4294-9ab4-b7fedd006304?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",1045.2,1045.2,EUR,,,"Bosch Serie 8 KGF39PIDP. Nutzinhalt Gesamteinheit: 345 l. Türanschlag: Rechts, Display-Typ: LCD. Klimakategorie: SN-T, Geräuschpegel: 38 dB. Nutzinhalt Kühlschrank: 256 l, Anti-Frost-Funktion (Kühlschrank), Multi-Luftfluss-System (Kühlschrank), Innenbeleuchtung Kühlfach. Nutzinhalt Gefrierfach: 89 l, Gefriervermögen: 14 kg/24h, Anti-Frost-Funktion (Kühltruhe). Frischhaltebereich. Energieeffizienzklasse: D, Jährlicher Energieverbrauch: 210 kWh","Bosch series 8 KGF39PIDP. Total net volume: 345 l. Door hinge: right, display type: LCD. Climate category: SN-T, noise level: 38 dB. Net volume refrigerator: 256 l, anti-frost function (refrigerator), multi-air flow system (refrigerator), interior lighting of the refrigerator compartment. Net volume freezer compartment: 89 l, freezing capacity: 14 kg / 24h, anti-frost function (freezer). Fresh keeping area. Energy efficiency class: D, annual energy consumption: 210 kWh",https://www.metro.de/marktplatz/product/40323b83-030e-438f-80a9-aa7ce87de330#
Kühler,Radiator,LG,metro,6934585684901,LG GSL 361 ICEZ Amerikanischer Side-by-Side mit Wasser- und Eisspender - No Frost,LG GSL 361 ICEZ American side-by-side with water and ice dispenser - No Frost,"https://prod-metro-markets.imgix.net/item_image/0de7742b-bdaa-402c-868b-d25898fb49a7?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",797.48,797.48,EUR,,,"Der Side-by Side GSL 361 ICEZ von LG liefert Ihnen wahlweise Eis, Crushed Ice und gekühltes Wasser. Und dank des integrierten 4 Liter Wassertank sind Sie flexibel für die Platzwahl, denn Sie benötigen keinen Festwasseranschluss. Verschwenden Sie keine Zeit mit lästigem Abtauen, denn Sie besitzen nun die Total No Frost Funktion, mit der Sie nie wieder abtauen müssen. Das außenliegende Digitaldisplay ermöglicht Ihnen eine kinderleichte Bedienung und eine übersichtliche Überwachung der Temperatur. Eine konstante Luftzirkulation – die Multiairflow Umluftkühlung – erfahren sie im gesamten 394 Liter großem Innenraum - So bleiben Ihre Lebensmittel länger frisch.","The side-by-side GSL 361 ICEZ from LG supplies you with ice, crushed ice and chilled water. And thanks to the integrated 4 liter water tank, you are flexible in your choice of seat, because you do not need a permanent water connection. Don't waste time with annoying defrosting, because you now have the Total No Frost function, with which you never have to defrost again. The external digital display enables easy operation and clear monitoring of the temperature. A constant air circulation - the multiairflow convection cooling - you experience in the entire 394 liter interior - this way your food stays fresher longer.",https://www.metro.de/marktplatz/product/68173105-7b1f-4004-8b68-0e1ecd6ebc7f#
Kühler,Radiator,Bosch,metro,4242005207268,Bosch Serie 2 KGN36NLEB Kühl- und Gefrierkombination Freistehend 305 l E Edelstahl,Bosch Serie 2 KGN36NLEB fridge-freezer combination freestanding 305 l E stainless steel,"https://prod-metro-markets.imgix.net/item_image/78909c75-e21a-4e07-ba8a-4b02180e796a?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",419.33,419.33,EUR,,,"Bosch Serie 2 KGN36NLEB. Nutzinhalt Gesamteinheit: 305 l. Türanschlag: Rechts. Klimakategorie: SN-T, Geräuschpegel: 42 dB. Nutzinhalt Kühlschrank: 216 l, Anti-Frost-Funktion (Kühlschrank), Innenbeleuchtung Kühlfach, Kühlschrank - Anzahl der Regale: 4. Nutzinhalt Gefrierfach: 89 l, Gefriervermögen: 11 kg/24h, Anti-Frost-Funktion (Kühltruhe). Frischhaltebereich. Energieeffizienzklasse: E, Jährlicher Energieverbrauch: 239 kWh. Produktfarbe: Edelstahl","Bosch series 2 KGN36NLEB. Net volume total unit: 305 l. Door hinge: right. Climate category: SN-T, noise level: 42 dB. Net volume refrigerator: 216 l, anti-frost function (refrigerator), interior lighting cooler compartment, refrigerator - number of shelves: 4. Net volume freezer compartment: 89 l, freezing capacity: 11 kg / 24h, anti-frost function (freezer). Fresh keeping area. Energy efficiency class: E, annual energy consumption: 239 kWh. Product color: stainless steel",https://www.metro.de/marktplatz/product/760e5e74-326e-4a43-afa5-d4ad186db956#
Kühler,Radiator,LG,metro,8806098353002,LG Kühl-/Gefrierkombination GBB62PZGFN - NoFrost,LG fridge / freezer combination GBB62PZGFN - NoFrost,"https://prod-metro-markets.imgix.net/item_image/68a710fd-4a60-472c-ac01-4543371e99e7?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",503.36,503.36,EUR,,,"Die Kühl- und Gefrierkombination GBB62PZGFN von LG ist freistehend. Viel Platz bietet das 59,5 x 203 x 68,2 cm (B/H/T) große Modell mit seinen 107 l Gefriervolumen und 277 l Kühlvolumen. Das Betriebsgeräusch des Modells liegt bei 36 dB. Regelmäßiges Abtauen des Gefrierfachs ist mit der Total NoFrost-Funktion passé – die Bildung von Kondenswasser und Eis an Kühl- und Gefrierfächern wird zuverlässig verhindert und das Gerät muss nie mehr abgetaut werden. Für eine Verlängerung der Lagerzeit um bis zu 4 Tage, je nach Lebensmittel, sorgt die Moist Balance Crisper™-Schublade. Mithilfe einer geriffelten Abdeckung wird überflüssige Feuchtigkeit aus Obst und Gemüse aufgenommen und dann gezielt wieder an die Lebensmittel abgegeben. Drei Gefrierschubladen stehen ebenso zur Verfügung, um die Lebensmittel zu verstauen. Auf dem Display, das innen installiert ist, kann die genaue Temperatur im Gerät abgelesen werden. Die vier Ablageflächen aus Sicherheitsglas, darunter zwei höhenverstellbar, bieten viel Platz für Lebensmittel. Zusätzliche Flexibilität bei der Lagerung bieten die vier Türablagen. In der Kühl- und Gefrierkombination gibt es außerdem ein spezielles Flaschenregal. Die Schnellgefrier-Funktion sorgt dafür, dass sich die Lebensmittel besonders schnell kühlen und einfrieren lassen. Bei einer Fehlfunktion oder offen stehender Tür meldet dies die Kühl- und Gefrierkombination mit einem optischen und akustischen Warnsignal. Den Überblick behält man außerdem durch die LED-Innenbeleuchtung. Die Tür des Modells kann links- und rechtsseitig montiert werden.","The fridge-freezer combination GBB62PZGFN from LG is free-standing. The 59.5 x 203 x 68.2 cm (W / H / D) model with its 107 l freezer volume and 277 l cooling volume offers plenty of space. The operating noise of the model is 36 dB. Regular defrosting of the freezer compartment is a thing of the past with the Total NoFrost function - the formation of condensation and ice on refrigerators and freezers is reliably prevented and the device never has to be defrosted again. The Moist Balance Crisper ™ drawer extends the storage time by up to 4 days, depending on the food. With the help of a corrugated cover, excess moisture is absorbed from fruit and vegetables and then released back into the food in a targeted manner. Three freezer drawers are also available to store the food. The exact temperature in the device can be read on the display, which is installed inside. The four safety glass shelves, two of which are height-adjustable, offer plenty of space for groceries. The four door shelves offer additional storage flexibility. There is also a special bottle rack in the fridge-freezer. The quick freeze function ensures that the food can be cooled and frozen particularly quickly. In the event of a malfunction or an open door, the fridge-freezer combination reports this with an optical and acoustic warning signal. You can also keep track of things thanks to the LED interior lighting. The door of the model can be mounted on the left or right.",https://www.metro.de/marktplatz/product/90906f86-837e-4523-9d5b-05b0bb59a0ed#
Turmventilator,Tower Fan,Tristar,metro,8713016043801,Tristar Turmventilator VE-5905 30 W 73 cm Weiß,Tristar tower fan VE-5905 30 W 73 cm white,"https://prod-metro-markets.imgix.net/item_image/b85c8dd2-f651-490d-b69b-d9a9a0c94c4b?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",30.21,30.21,EUR,,,"Dieser Tristar Turmventilator VE-5905 sorgt für Abkühlung und Erfrischung an heißen Sommertagen. Durch sein einfaches, aber stilvolles Design ist er zudem eine hübsche Ergänzung für Ihre Inneneinrichtung. Der Turmventilator verfügt über 3 Geschwindigkeitsstufen, so dass Sie den gewünschten Kühleffekt selbst regeln können. Mit einer Oszillationsfunktion von 75° kann dieser Turmventilator den ganzen Raum kühl halten. Mit der Timerfunktion können Sie die gewünschte Zeit für die automatische Abschaltung einstellen, so dass der Lüfter auch für den Einsatz im Schlafzimmer ideal ist. Er hat einen stabilen Sockel und kann überall leicht aufgestellt werden dank des integrierten Tragegriffs.","This Tristar tower fan VE-5905 provides cooling and refreshment on hot summer days. Due to its simple but stylish design, it is also a nice addition to your interior. The tower fan has 3 speed levels so that you can regulate the desired cooling effect yourself. With an oscillation function of 75 °, this tower fan can keep the whole room cool. With the timer function you can set the desired time for the automatic switch-off, so that the fan is also ideal for use in the bedroom. It has a sturdy base and can be easily set up anywhere thanks to the integrated handle.",https://www.metro.de/marktplatz/product/a51af997-6b71-4039-9b7c-7d98a5b54624#
Standventilator,Pedestal Fan,Tristar,metro,8713016030900,Tristar Tischventilator VE-5978 50 W 40 cm Weiß,Tristar table fan VE-5978 50 W 40 cm white,"https://prod-metro-markets.imgix.net/item_image/a1a33a80-5d0b-435a-a6bc-88bbf03c7c00?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",27,27,EUR,,,"Dieser Tristar Tischventilator VE-5978 sorgt für Abkühlung und Erfrischung an heißen Sommertagen. Durch sein einfaches, aber stilvolles Design ist er zudem eine hübsche Ergänzung für Ihre Inneneinrichtung. Dieser Tischventilator mit einem Durchmesser von 40 cm sorgt zuverlässig dafür, dass kühle Luft im ganzen Raum optimal verteilt wird. Mit 3 Geschwindigkeitsstufen regeln Sie selbst den gewünschten Luftstrom. Mit einem Oszillationswinkel von 80° verteilt dieser Tischventilator die kühle Luft effektiv und breitflächig. Sein stabiler Standfuß sorgt für sicheren Halt. Dank des bequemen Tragegriffs kann dieser Ventilator leicht umplatziert werden.","This Tristar desk fan VE-5978 provides cooling and refreshment on hot summer days. Due to its simple but stylish design, it is also a nice addition to your interior. This table fan with a diameter of 40 cm reliably ensures that cool air is optimally distributed throughout the room. With 3 speed levels you regulate the desired air flow yourself. With an oscillation angle of 80 °, this table fan distributes the cool air effectively and over a wide area. Its stable base ensures a secure hold. Thanks to the comfortable handle, this fan can easily be relocated.",https://www.metro.de/marktplatz/product/d6c9d5ca-a32b-4268-996d-3c8a95fc8430#
Standventilator,Pedestal Fan,Tristar,metro,8713016016065,Tristar Retro Tischventilator VE-5970 35 W 30 cm Kupfer,Tristar retro desk fan VE-5970 35 W 30 cm copper,"https://prod-metro-markets.imgix.net/item_image/c90902a2-92f1-4e45-b74c-908f87b192fb?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",42.55,42.55,EUR,,,"Dieser Tristar Tischventilator VE-5970 sorgt für Abkühlung und Erfrischung an heißen Sommertagen. Durch sein angesagtes Industriedesign ist er zudem eine stylische Ergänzung für jede Inneneinrichtung. Dieser Tischventilator mit einem Durchmesser von 30 cm sorgt zuverlässig dafür, dass kühle Luft im ganzen Raum optimal verteilt wird. Mit 3 Geschwindigkeitsstufen regeln Sie selbst den gewünschten Kühleffekt. Mit einem Oszillationswinkel von 85° verteilt dieser Tischventilator die kühle Luft effektiver und breitflächiger. Sein stabiler Standfuß sorgt für sicheren Halt. Dank des bequemen Tragegriffs kann dieser Ventilator auch leicht verlegt werden.","This Tristar desk fan VE-5970 provides cooling and refreshment on hot summer days. Thanks to its trendy industrial design, it is also a stylish addition to any interior. This table fan with a diameter of 30 cm reliably ensures that cool air is optimally distributed throughout the room. With 3 speed levels you can regulate the desired cooling effect yourself. With an oscillation angle of 85 °, this table fan distributes the cool air more effectively and over a wider area. Its stable base ensures a secure hold. Thanks to the comfortable handle, this fan can also be easily relocated.",https://www.metro.de/marktplatz/product/dce443e1-7c0f-4c9c-bd40-80edd1d19450#
Standventilator,Pedestal Fan,Bestron,metro,8712184056798,Bestron Tischventilator ADF30DZ 35 cm Schwarz,Bestron table fan ADF30DZ 35 cm black,"https://prod-metro-markets.imgix.net/item_image/de2cf722-221b-486f-989b-6bd9a81c055b?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",30.07,30.07,EUR,,,"Der Tischventilator ADF30DZ von Bestron ist eine gute Wahl für die Luftzirkulation an heißen Tagen. Es verfügt über ein schlichtes und zugleich stilvolles Design, das zu jeder Einrichtung passt. Der elektrische Ventilator mit einem Durchmesser von 35 cm sorgt dafür, dass die frische Luft problemlos im Raum zirkuliert. Er verfügt über 3 Geschwindigkeitseinstellungen, sodass Sie den gewünschten Kühleffekt auswählen können. Dank der Oszillationsfunktion zirkuliert dieser Ventilator den Luftstrom effektiver und mit größerer Flächendeckung. Der Winkel des Kopfes ist einstellbar und der Standfuß sorgt für hohe Stabilität.","The ADF30DZ table fan from Bestron is a good choice for air circulation on hot days. It has a simple yet stylish design that goes well with any interior. The electric fan with a diameter of 35 cm ensures that the fresh air can easily circulate in the room. It has 3 speed settings so you can choose the cooling effect you want. Thanks to the oscillation function, this fan circulates the air flow more effectively and with a larger area coverage. The angle of the head is adjustable and the base ensures high stability.",https://www.metro.de/marktplatz/product/dd1630c5-a4e5-4c26-82c3-637e122e1e09#
Standventilator,Pedestal Fan,Tristar,metro,8713016094919,Tristar Nebelventilator VE-5884 50 W Schwarz,Tristar Nebelventilator VE-5884 50 W Schwarz,"https://prod-metro-markets.imgix.net/item_image/bef49634-9f78-4b00-8d8e-037e78a28511?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",96.31,96.31,EUR,,,"Der Nebelventilator VE-5884 von Tristar kühlt Ihr Zuhause nicht nur durch eine gleichmäßige Luftzirkulation, sondern auch durch einen feinen Wassernebel, der ebenfalls eine schnelle Befeuchtung trockener Luft bewirkt. Er hat ein einfaches, aber stilvolles Design, das zu jeder Wohnungseinrichtung passt. Darüber hinaus hat dieser Standventilator eine Leistungsaufnahme von nur 50 W. Bitte beachten Sie, dass die benötigten Batterien für die Fernbedienung nicht im Lieferumfang enthalten sind","The VE-5884 mist fan from Tristar not only cools your home through even air circulation, but also through a fine water mist, which also quickly humidifies dry air. It has a simple but stylish design that goes well with any home decor. In addition, this pedestal fan has a power consumption of only 50 W. Please note that the batteries required for the remote control are not included in the scope of delivery",https://www.metro.de/marktplatz/product/e4675d1c-54d1-4118-bf4d-29fa4eb1374f#
Standventilator,Pedestal Fan,Clatronic,metro,4006160830439,Clatronic T-VL 3546 Weiß,Clatronic T-VL 3546 Weiß,"https://prod-metro-markets.imgix.net/item_image/381406eb-1649-4e9e-b82c-6ed1cc317ba6?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",34.58,34.58,EUR,,,"Clatronic T-VL 3546. Produktfarbe: Weiß, Platzierung: Flur, Maximale Timer-Zeit: 2 h. Stromverbrauch (Standardbetrieb): 50 W, Energiebedarf: 220 - 240 V, 50 Hz. Höhe: 760 mm","Clatronic T-VL 3546. Color of product: White, Placement: Hallway, Maximum timer time: 2 h. Power consumption (standard operation): 50 W, energy requirement: 220 - 240 V, 50 Hz. Height: 760 mm",https://www.metro.de/marktplatz/product/e5f14fe6-203f-47eb-b7af-e6ec62f403e5#
Standventilator,Pedestal Fan,Bestron,metro,8712184054893,Bestron Retro-Tischventilator DFT35CO 35 cm Kupfer,Bestron retro table fan DFT35CO 35 cm copper,"https://prod-metro-markets.imgix.net/item_image/7c28c5f1-0c08-4a40-9283-ea9c726e8bbf?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",38.95,38.95,EUR,,,"Der DFT35CO Tischventilator von Bestron ist sicherlich die ideale Wahl, um an heißen Tagen eine angenehm kühle Umgebung zu schaffen. Der Tischventilator ist mit einem hochwertigen Motor mit Kupferleitern ausgestattet, der ihn robust und stabil macht. Es verfügt über drei Geschwindigkeitsstufen und rutschfeste Füße. Der Lüfter verfügt über leistungsstarke aerodynamische Lüfterblätter. Dementsprechend können Sie einen effizienten Klimawandel spüren, während das Geräusch niedrig ist, so dass Sie nicht gestört werden.","The DFT35CO table fan from Bestron is certainly the ideal choice to create a pleasantly cool environment on hot days. The table fan is equipped with a high-quality motor with copper conductors, which makes it robust and stable. It has three speed levels and non-slip feet. The fan has powerful aerodynamic fan blades. Accordingly, you can feel efficient climate change while the noise is low so that you will not be disturbed.",https://www.metro.de/marktplatz/product/e9cb5c74-611b-4b07-a867-0a6ceb806327#
Standventilator,Pedestal Fan,Tristar,metro,8713016016089,Tristar Retro Standventilator VE-5971 50 W 40 cm Kupferfarben,Tristar retro pedestal fan VE-5971 50 W 40 cm copper colored,"https://prod-metro-markets.imgix.net/item_image/a0ae685e-9178-45ac-a25e-06edfa5b826f?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",55.45,55.45,EUR,,,"Dieser Tristar Standventilator VE-5971 sorgt für Abkühlung an heißen Sommertagen. Durch sein einfaches, aber stilvolles Design ist er zudem eine hübsche Ergänzung für Ihre Einrichtung. Dieser 40 cm hohe Standlüfter ist höhenverstellbar. Seine Oszillationsfunktion sorgt für die großzügige Verteilung von kühlem Luft. Mit 3 Geschwindigkeitsstufen regeln Sie selbst den gewünschten Luftstrom ein. Mit einem Oszillationswinkel von 85° verteilt dieser Standventilator die kühle Luft effektiv und breitflächig im Raum. Sein stabiler Standfuß sorgt für sicheren Halt. Dank des bequemen Tragegriffs kann dieser Ventilator auch leicht transportiert werden.","This Tristar pedestal fan VE-5971 provides cooling on hot summer days. Due to its simple but stylish design, it is also a nice addition to your interior. This 40 cm high standing fan is height adjustable. Its oscillation function ensures the generous distribution of cool air. With 3 speed levels you regulate the desired air flow yourself. With an oscillation angle of 85 °, this pedestal fan distributes the cool air effectively and over a wide area. Its stable base ensures a secure hold. Thanks to the comfortable handle, this fan can also be easily transported.",https://www.metro.de/marktplatz/product/eb7eef19-51cf-41cd-9fc0-b1723a05b7ae#
Standventilator,Pedestal Fan,Tristar,metro,8713016027191,Tristar Tischventilator VE-5979 50 W 40 cm Schwarz,Tristar table fan VE-5979 50 W 40 cm black,"https://prod-metro-markets.imgix.net/item_image/050c53e9-de8e-4f08-8bc8-7c422fb9ba4b?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",45.79,45.79,EUR,,,"Dieser Tristar Tischventilator VE-5979 sorgt für Abkühlung und Erfrischung an heißen Sommertagen. Durch sein einfaches, aber stilvolles Design ist er zudem eine hübsche Ergänzung für Ihre Inneneinrichtung. Dieser Tischventilator mit einem Durchmesser von 40 cm sorgt zuverlässig dafür, dass kühle Luft im ganzen Raum optimal verteilt wird. Mit 3 Geschwindigkeitsstufen regeln Sie selbst den gewünschten Luftstrom. Mit einem Oszillationswinkel von 80° verteilt dieser Tischventilator die kühle Luft effektiv und breitflächig. Sein stabiler Standfuß sorgt für sicheren Halt. Dank des bequemen Tragegriffs kann dieser Ventilator leicht umplatziert werden.","This Tristar desk fan VE-5979 provides cooling and refreshment on hot summer days. Due to its simple but stylish design, it is also a nice addition to your interior. This table fan with a diameter of 40 cm reliably ensures that cool air is optimally distributed throughout the room. With 3 speed levels you regulate the desired air flow yourself. With an oscillation angle of 80 °, this table fan distributes the cool air effectively and over a wide area. Its stable base ensures a secure hold. Thanks to the comfortable handle, this fan can easily be relocated.",https://www.metro.de/marktplatz/product/f2817236-3e3a-4b90-85f0-283d1a9474c2#
Standventilator,Pedestal Fan,Bestron,metro,8712184055845,Bestron Tischventilator DFT35WB 35 cm 35 W Schwarz,Bestron table fan DFT35WB 35 cm 35 W black,"https://prod-metro-markets.imgix.net/item_image/088487b1-e420-4996-930e-eb27d4f1ce18?h=148&ixlib=php-2.3.0&q=100&w=148&auto=format,compress",44.27,44.27,EUR,,,"Der polierte Tischventilator DFT35WB von Bestron verfügt über ein stilvolles Design mit Holz- und Schwarzmetallelementen, die eine ideale Wahl sind, um eine angenehme, kühle Brise in Ihrem Wohn- oder Arbeitsumfeld zu erzeugen! Dieser Tischventilator ist mit leistungsstarken aerodynamischen Ventilatorflügeln ausgestattet, die starken Wind erzeugen können. Der Ventilatormotor ist mit hochwertigen Kupferleitern ausgestattet, die die elektrische Energieeffizienz des Motors verbessern und den Geräuschpegel reduzieren. Dieser Tischventilator hat eine 80°-Schwingungsfunktion und das Gitter ist vertikal verstellbar. Er hat 3 Geschwindigkeiten und einen großen, effizienten Lüftergrill mit einem Durchmesser von 35 cm. Zur zusätzlichen Sicherheit ist das Gerät mit rutschfesten Füßen ausgestattet.","The polished table fan DFT35WB from Bestron has a stylish design with wood and black metal elements, which are an ideal choice to create a pleasant, cool breeze in your living or working environment! This table fan is equipped with powerful aerodynamic fan blades that can generate strong wind. The fan motor is equipped with high quality copper conductors that improve the electrical energy efficiency of the motor and reduce the noise level. This table fan has an 80 ° oscillation function and the grille is vertically adjustable. It has 3 speeds and a large, efficient fan grill with a diameter of 35 cm. For additional safety, the device is equipped with non-slip feet.",https://www.metro.de/marktplatz/product/f37ee545-58f1-45ab-9e38-c1a60a91508a#
